,artists,acousticness,instrumentalness,valence,mmpopularity,track_genre
5864,1806,0.0125,0.918,0.0793,0.47,6
8109,2346,0.0519,6.68e-05,0.766,0.0,8
1701,405,0.668,3.96e-05,0.309,0.19,1
4225,1257,0.779,0.899,0.0366,0.48,4
6931,2104,0.57,0.000801,0.733,0.28,7
650,132,0.199,0.0,0.361,0.29,0
3638,673,0.0696,0.0976,0.439,0.7000000000000001,3
853,239,0.963,2.3e-05,0.142,0.41,0
4456,1347,0.0604,1.2e-06,0.223,0.55,4
7834,2293,0.961,0.0,0.64,0.0,8
3472,1071,0.00137,0.0,0.894,0.0,3
4477,1351,0.399,0.00959,0.126,0.18,4
1830,524,0.317,0.579,0.866,0.17,1
6677,1890,0.0101,0.859,0.421,0.38,6
6539,1990,1.77e-05,0.87,0.219,0.17,6
6122,1893,0.0692,0.889,0.0405,0.19,6
3981,1130,0.939,0.0435,0.112,0.62,4
1795,453,0.174,0.851,0.922,0.16,1
1561,344,0.0278,0.0335,0.734,0.19,1
8519,2497,0.181,0.0,0.471,0.56,8
7036,2051,0.255,0.142,0.516,0.26,7
4370,1300,0.993,0.943,0.344,0.56,4
195,82,0.617,4.32e-05,0.4,0.64,0
6227,1927,0.226,0.0,0.145,0.2,6
8222,2392,0.724,0.0,0.973,0.27,8
1580,365,0.273,0.0,0.722,0.21,1
1046,333,0.00506,0.778,0.856,0.35,1
4853,1463,0.00634,0.00235,0.383,0.56,5
7756,2053,0.472,1.17e-05,0.742,0.2,7
962,325,0.917,0.841,0.26,0.38,0
8284,2374,0.602,0.000261,0.657,0.37,8
2839,975,0.00103,0.00072,0.73,0.45,2
4825,1247,0.917,0.0,0.206,0.48,4
4957,1474,0.105,0.0,0.615,0.63,5
412,4,0.9,4.47e-05,0.214,0.41,0
4198,1144,0.82,0.871,0.0279,0.0,4
2810,782,0.000769,9.42e-05,0.369,0.76,2
2605,891,0.0923,0.0,0.943,0.0,2
7056,2061,0.775,3.47e-06,0.241,0.25,7
8038,766,0.0629,0.0,0.78,0.0,8
181,7,0.27,0.0,0.288,0.53,0
5689,1542,0.973,0.851,0.0397,0.36,5
2365,800,0.0941,1.27e-05,0.665,0.8,2
4235,1147,0.181,0.0,0.116,0.36,4
5396,1618,0.112,8.26e-06,0.359,0.42,5
2143,679,0.00162,0.00177,0.629,0.0,2
6083,1816,0.411,0.00172,0.128,0.19,6
3357,706,0.0327,0.0,0.945,0.0,3
7241,2082,0.443,0.000749,0.258,0.24,7
3029,1027,0.263,4.48e-05,0.473,0.0,3
7644,2230,0.791,0.0,0.531,0.2,7
2028,698,0.00409,0.0,0.445,0.72,2
5783,1575,0.00437,0.0,0.658,0.34,5
810,172,0.00135,0.0,0.619,0.64,0
7172,2134,0.329,0.00563,0.462,0.24,7
484,197,0.382,0.0,0.422,0.3,0
2124,681,0.116,1.75e-05,0.599,0.8,2
6210,1771,1.94e-05,0.0245,0.225,0.47,6
6621,1776,8.57e-05,0.085,0.237,0.16,6
6835,2072,0.604,2.48e-05,0.534,0.31,7
1758,353,0.000932,0.61,0.702,0.2,1
7720,2088,0.479,0.0,0.807,0.2,7
5548,1694,0.0417,0.258,0.162,0.51,5
6886,2049,0.185,0.0187,0.28,0.3,7
5480,1575,0.0265,0.0,0.649,0.56,5
4174,1235,0.103,0.773,0.287,0.58,4
5288,1486,0.245,0.745,0.346,0.47,5
6803,2048,0.311,0.00263,0.916,0.34,7
953,323,0.371,1.13e-06,0.544,0.54,0
1179,331,0.0185,0.0,0.789,0.28,1
4738,1236,0.99,0.916,0.0721,0.29,4
7920,2302,0.261,0.0471,0.288,0.0,8
7460,2233,0.768,0.0,0.627,0.25,7
13,12,0.777,0.0,0.209,0.62,0
5745,1660,0.00273,0.0,0.584,0.33,5
4494,1145,0.892,0.942,0.0594,0.51,4
5569,1540,0.019,0.121,0.167,0.46,5
7053,2051,0.771,0.000273,0.399,0.26,7
7253,2053,0.27,0.973,0.966,0.22,7
5629,1718,0.952,0.919,0.193,0.55,5
4126,1144,0.856,0.265,0.0388,0.53,4
966,326,0.972,0.0,0.641,0.26,0
5547,1632,0.42,0.0,0.418,0.34,5
6429,1965,3.67e-06,0.768,0.176,0.19,6
6473,1808,0.000555,0.698,0.102,0.18,6
1023,331,0.703,0.0,0.704,0.37,1
6747,2036,0.000985,0.00228,0.501,0.16,6
209,90,0.828,0.0,0.375,0.37,0
3383,706,0.00609,0.000157,0.715,0.0,3
818,56,0.498,0.00623,0.134,0.48,0
8314,764,0.123,1.55e-05,0.397,0.55,8
3344,1055,0.425,0.0,0.523,0.64,3
3189,1045,2.35e-05,0.000875,0.212,0.0,3
2692,923,0.00279,0.00028,0.544,0.0,2
4659,1271,0.856,0.0295,0.109,0.39,4
2872,681,0.125,0.134,0.399,0.62,2
6907,2095,0.0562,0.000311,0.949,0.28,7
4911,1455,0.0192,0.0,0.706,0.67,5
6524,1794,3.52e-05,0.162,0.162,0.18,6
42,22,0.15,1.81e-06,0.725,0.0,0
5004,1486,0.43,0.938,0.278,0.49,5
4365,1150,0.926,0.341,0.766,0.5700000000000001,4
6112,1835,0.000874,0.0587,0.347,0.19,6
2196,745,0.000148,0.00127,0.503,0.0,2
1841,637,0.0561,0.268,0.86,0.16,1
4904,1457,0.00756,0.884,0.227,0.62,5
4833,1134,0.992,0.939,0.059,0.49,4
4474,1248,0.694,0.937,0.0448,0.27,4
3453,755,0.0395,0.0,0.776,0.79,3
8017,2313,0.445,1.44e-05,0.373,0.64,8
1621,353,0.32,0.67,0.734,0.21,1
1667,355,0.299,5.97e-05,0.658,0.19,1
7132,2062,0.941,0.0208,0.448,0.24,7
7529,2086,0.738,0.000534,0.685,0.21,7
984,144,0.00805,0.0,0.173,0.25,0
4979,1522,0.0513,0.000105,0.251,0.17,5
7160,2079,0.087,0.000306,0.825,0.23,7
8100,2340,0.355,1.96e-05,0.866,0.0,8
7778,2291,0.0141,0.00323,0.508,0.01,8
3081,702,0.000666,0.0,0.432,0.0,3
4598,1128,0.982,0.921,0.113,0.49,4
1174,333,0.0586,0.694,0.848,0.28,1
6469,1875,3.51e-05,0.211,0.0358,0.17,6
6793,2046,0.331,0.0166,0.714,0.35,7
98,19,0.322,1.04e-06,0.805,0.0,0
7026,2133,0.39,0.000234,0.965,0.25,7
4510,1248,0.878,0.91,0.336,0.27,4
6311,1925,2.92e-06,0.249,0.251,0.18,6
7120,2112,0.643,0.0,0.776,0.27,7
5589,1468,0.00321,0.0,0.478,0.53,5
2430,678,0.00342,0.0,0.465,0.6,2
2019,689,0.0601,0.0,0.662,0.0,2
6186,1912,0.000176,0.176,0.17,0.41,6
1647,414,0.0709,0.00663,0.469,0.17,1
2935,1009,0.0282,0.0,0.858,0.45,2
2035,685,0.00743,1.82e-05,0.451,0.02,2
6855,2079,0.47,0.0,0.876,0.3,7
2551,874,0.0659,7.4e-06,0.822,0.0,2
5166,1573,0.56,0.0,0.834,0.42,5
3288,719,0.373,1.74e-06,0.568,0.0,3
8112,2347,0.664,0.13,0.404,0.54,8
1608,573,0.124,0.00373,0.471,0.18,1
6888,2089,0.551,0.000364,0.83,0.29,7
7836,2297,0.626,0.0,0.394,0.0,8
6207,1814,7.8e-06,0.849,0.179,0.2,6
3521,1073,0.168,0.0,0.757,0.0,3
5395,1548,0.0242,0.0,0.407,0.5,5
3360,706,0.0153,3.86e-05,0.673,0.0,3
1702,419,0.948,2.62e-06,0.71,0.18,1
7414,2074,0.153,0.0292,0.817,0.22,7
2021,673,0.114,0.0462,0.544,0.8,2
8125,2351,0.853,2.47e-05,0.213,0.43,8
1697,453,0.53,0.905,0.942,0.17,1
1827,395,0.0124,0.87,0.712,0.52,1
4143,1218,0.18,0.883,0.0354,0.34,4
8281,2318,0.301,0.27,0.225,0.67,8
2193,706,0.0405,0.000106,0.537,0.0,2
2665,676,0.667,0.000397,0.364,0.6900000000000001,2
145,7,0.263,0.0,0.892,0.23,0
2549,790,0.0229,0.0,0.644,0.48,2
5114,1486,0.898,0.8,0.135,0.58,5
3130,1016,0.0364,0.0,0.547,0.02,3
3371,755,0.0394,0.0,0.776,0.0,3
6307,1789,0.000206,3.37e-05,0.149,0.19,6
4929,1477,0.0138,0.757,0.0649,0.53,5
6168,1807,0.841,0.0,0.363,0.2,6
504,41,0.0777,0.0121,0.679,0.37,0
528,204,0.879,0.0,0.203,0.45,0
2919,987,0.0012,0.417,0.191,0.7000000000000001,2
1573,367,0.938,0.872,0.373,0.1,1
4712,1152,0.927,0.958,0.0358,0.41,4
8424,2479,0.479,0.0,0.331,0.5700000000000001,8
523,135,0.691,0.000287,0.296,0.51,0
2722,764,0.222,0.000283,0.564,0.59,2
3375,743,0.00131,1.2e-06,0.715,0.0,3
3789,1018,0.0107,0.0,0.433,0.61,3
7775,2293,0.764,0.0,0.639,0.0,8
1822,632,0.0619,0.0288,0.945,0.39,1
852,293,0.891,0.0,0.298,0.54,0
5820,1777,9.03e-05,0.844,0.163,0.54,6
2758,948,0.174,0.0,0.235,0.46,2
7135,2059,0.911,0.000158,0.285,0.27,7
8139,2355,0.633,0.000267,0.405,0.0,8
3035,1025,0.00481,0.0,0.401,0.0,3
2156,728,0.00119,0.513,0.408,0.01,2
6766,1849,2.24e-05,0.699,0.195,0.16,6
5360,1632,0.24,0.0,0.489,0.36,5
5087,1524,0.00239,2.53e-05,0.589,0.5700000000000001,5
7526,2247,0.726,0.558,0.83,0.22,7
6710,1981,6.99e-06,0.776,0.0654,0.17,6
73,36,0.712,0.0,0.54,0.56,0
638,236,0.692,0.0,0.893,0.28,0
2293,696,0.0129,0.0,0.0682,0.0,2
2502,856,0.156,0.0,0.398,0.0,2
1768,613,0.158,0.0797,0.811,0.18,1
6286,1856,9.67e-06,2.36e-05,0.101,0.18,6
2920,681,0.0917,0.0106,0.492,0.6,2
402,151,0.937,1.47e-06,0.247,0.49,0
2114,721,0.576,2.13e-05,0.785,0.0,2
665,242,0.84,2.02e-05,0.919,0.47,0
5965,1781,0.00016,0.000612,0.606,0.22,6
3237,718,0.0197,0.01,0.645,0.0,3
960,230,0.283,0.0,0.963,0.26,0
1175,351,0.676,0.00865,0.551,0.28,1
4263,1193,0.874,0.833,0.0361,0.41,4
258,45,0.768,0.0,0.228,0.56,0
1675,363,0.145,0.136,0.955,0.44,1
4495,1127,0.8,0.00903,0.186,0.46,4
5560,1679,0.672,0.959,0.212,0.43,5
7807,2294,0.0631,0.0,0.942,0.0,8
807,45,0.857,0.0,0.398,0.47,0
5582,1457,0.00369,0.847,0.126,0.42,5
4008,1153,0.992,0.912,0.181,0.0,4
6782,2048,0.406,0.0,0.495,0.38,7
2685,863,0.0875,0.00792,0.572,0.47,2
3170,1044,0.211,2.46e-06,0.414,0.02,3
6491,1777,3.18e-05,0.0297,0.0799,0.44,6
4260,1217,0.98,0.94,0.149,0.58,4
672,83,0.616,4.63e-05,0.954,0.54,0
2066,701,0.101,2.83e-05,0.257,0.0,2
7722,2282,0.704,0.0,0.758,0.2,7
1630,566,0.427,0.898,0.969,0.18,1
1473,365,0.159,1.62e-06,0.779,0.7000000000000001,1
1306,446,0.0276,0.767,0.641,0.23,1
2761,950,0.0135,7.04e-05,0.219,0.63,2
2841,976,0.713,0.0,0.237,0.0,2
7533,2250,0.206,9.86e-06,0.404,0.21,7
6302,1786,0.00889,0.0,0.0563,0.19,6
745,25,0.0881,0.000895,0.19,0.45,0
6514,1810,3.11e-05,0.00524,0.139,0.18,6
802,34,0.387,0.0,0.325,0.43,0
5083,1492,0.155,0.533,0.358,0.4,5
5081,1527,0.754,0.875,0.641,0.49,5
8025,2292,0.00249,0.0304,0.606,0.77,8
6095,1889,0.00189,0.944,0.103,0.19,6
1982,678,0.063,0.0,0.545,0.6900000000000001,2
7602,2093,0.699,0.000155,0.446,0.2,7
5687,1575,0.127,0.0,0.649,0.35,5
2602,807,0.0194,5.59e-05,0.8,0.47,2
6650,2017,0.321,7.69e-06,0.67,0.17,6
2113,715,1.62e-05,0.139,0.209,0.0,2
1715,391,0.153,4.9e-05,0.834,0.18,1
8202,104,0.324,5.5e-05,0.621,0.0,8
8436,2443,0.235,0.00087,0.891,0.34,8
6427,1965,0.0316,0.872,0.0945,0.19,6
3490,761,0.00731,0.000838,0.243,0.77,3
3565,1077,0.552,0.0,0.659,0.0,3
8312,824,0.0619,0.0,0.672,0.56,8
6135,1794,0.00058,0.794,0.433,0.2,6
1222,416,0.363,0.00604,0.965,0.28,1
3040,692,0.0112,0.0,0.623,0.0,3
3647,681,0.00316,0.000202,0.513,0.8,3
6038,1837,2.61e-05,0.216,0.623,0.22,6
1480,521,0.599,0.921,0.566,0.42,1
7230,2184,0.971,9.43e-05,0.571,0.59,7
3221,728,0.00404,0.0978,0.786,0.0,3
1713,603,0.0135,4.66e-05,0.44,0.19,1
7980,2303,0.881,3.59e-05,0.949,0.0,8
6799,2051,0.514,0.000104,0.455,0.44,7
6030,1789,5.13e-05,0.000697,0.142,0.21,6
3413,734,0.00504,0.0,0.745,0.0,3
4047,1128,0.974,1.46e-06,0.277,0.62,4
5492,1496,0.495,0.0,0.844,0.36,5
4562,1302,0.772,0.576,0.107,0.5,4
5785,1536,0.0124,0.00511,0.302,0.48,5
8479,2319,0.00789,1.6e-05,0.33,0.35,8
1620,344,0.0336,4.08e-06,0.791,0.18,1
6949,2051,0.389,0.0592,0.467,0.27,7
6356,1871,0.00861,0.911,0.0294,0.18,6
3314,1041,0.0827,0.0,0.0856,0.06,3
3156,678,0.0576,0.0,0.528,0.65,3
2728,779,0.016,0.705,0.048,0.51,2
6437,1969,2.54e-05,0.00612,0.126,0.18,6
7366,2048,0.58,0.00165,0.436,0.22,7
3409,762,0.115,0.00168,0.168,0.03,3
6219,1925,2.93e-05,0.733,0.0876,0.19,6
7744,2061,0.848,0.0,0.183,0.2,7
5159,1469,0.0227,0.876,0.247,0.46,5
353,149,0.652,7.61e-05,0.0919,0.4,0
6885,2088,0.815,1.53e-05,0.802,0.29,7
59,4,0.572,0.0,0.265,0.5700000000000001,0
7079,2146,0.797,0.000125,0.519,0.24,7
5935,1793,0.000409,0.825,0.207,0.21,6
4407,1179,0.992,0.906,0.353,0.48,4
345,145,0.651,0.0,0.346,0.0,0
2754,855,0.222,0.826,0.358,0.46,2
2225,753,0.0494,5.54e-06,0.655,0.64,2
6251,1920,2.98e-05,1.45e-05,0.517,0.19,6
916,162,0.867,0.0,0.408,0.25,0
8232,720,0.0368,9.96e-05,0.685,0.72,8
8255,2410,0.146,5.46e-05,0.896,0.0,8
1116,333,0.94,0.431,0.694,0.3,1
1888,514,0.195,0.834,0.89,0.16,1
3090,1033,0.589,5.01e-06,0.283,0.0,3
4551,1134,0.988,0.915,0.0788,0.52,4
377,56,0.452,2.81e-05,0.181,0.51,0
8379,2421,0.444,0.000402,0.713,0.37,8
6444,1972,7.38e-05,0.539,0.0838,0.19,6
4111,1202,0.989,0.94,0.134,0.0,4
1644,426,0.0177,0.607,0.962,0.19,1
8366,2297,0.955,0.0,0.154,0.62,8
7490,2079,0.763,6.32e-05,0.428,0.21,7
7138,2044,0.652,0.892,0.963,0.24,7
3967,1135,0.1,0.952,0.127,0.01,4
728,258,0.00798,1.09e-05,0.788,0.28,0
339,141,0.705,0.0,0.432,0.5700000000000001,0
6630,2009,2.81e-05,0.824,0.0642,0.17,6
4228,1244,0.958,0.751,0.0785,0.56,4
2102,717,0.682,9.34e-05,0.73,0.01,2
1669,378,0.708,0.587,0.985,0.19,1
2517,860,0.00164,2.12e-05,0.539,0.68,2
3099,694,0.204,0.0154,0.459,0.73,3
7029,2106,0.79,0.0,0.688,0.26,7
7727,2271,0.839,0.806,0.952,0.2,7
3620,794,0.000989,0.695,0.907,0.0,3
6253,1933,0.00227,0.000113,0.142,0.19,6
4955,1508,0.192,0.0,0.61,0.6,5
7747,2058,0.413,0.76,0.773,0.2,7
1375,478,0.477,0.0,0.719,0.43,1
1096,373,0.309,0.00129,0.709,0.32,1
8143,2357,0.875,2.2e-05,0.786,0.0,8
34,18,0.782,0.000225,0.202,0.0,0
4907,1471,0.065,0.0,0.525,0.61,5
2824,744,0.000155,0.00221,0.703,0.74,2
1931,564,0.136,0.00397,0.768,0.16,1
5810,1779,0.00607,0.875,0.128,0.44,6
2664,695,0.832,0.579,0.167,0.6900000000000001,2
1872,645,0.147,0.00207,0.662,0.44,1
7564,2052,0.77,0.000187,0.579,0.21,7
1831,564,0.198,0.0,0.613,0.17,1
6902,2092,0.126,0.000212,0.97,0.29,7
6977,2114,0.919,5.41e-06,0.505,0.61,7
341,35,0.194,0.0,0.592,0.55,0
3432,759,8.55e-05,0.000141,0.558,0.01,3
5839,1792,2.4e-05,2.31e-05,0.607,0.29,6
1408,395,0.344,0.922,0.814,0.22,1
6192,1915,0.000202,0.122,0.196,0.18,6
6366,1792,0.0027,0.268,0.441,0.19,6
8391,2421,0.467,4.84e-06,0.75,0.37,8
1720,351,0.921,0.0477,0.773,0.18,1
6910,2051,0.505,0.512,0.535,0.28,7
27,7,0.0444,0.0,0.52,0.0,0
7057,2048,0.315,0.000708,0.732,0.25,7
1072,362,0.343,0.000183,0.942,0.0,1
167,67,0.966,0.0,0.279,0.54,0
413,171,0.735,0.671,0.274,0.5700000000000001,0
4761,1432,0.915,0.868,0.0362,0.46,4
8274,718,0.000763,7.15e-06,0.582,0.61,8
2670,742,0.247,1.78e-05,0.536,0.77,2
5665,1554,0.0886,0.0,0.866,0.5,5
1424,366,0.676,0.809,0.377,0.48,1
7601,2078,0.163,1.08e-06,0.807,0.22,7
6453,1814,2.55e-06,0.594,0.14,0.18,6
1978,678,0.00129,1.01e-05,0.602,0.73,2
267,32,0.907,3.95e-05,0.486,0.55,0
5763,1756,0.981,0.905,0.107,0.53,5
4158,1225,0.985,0.923,0.351,0.51,4
477,81,0.749,3.29e-06,0.769,0.64,0
2530,827,0.00242,0.000222,0.702,0.48,2
7879,2293,0.733,0.0,0.836,0.0,8
656,7,0.5,0.0,0.459,0.46,0
7322,2205,0.523,0.462,0.474,0.23,7
2963,678,0.00129,1.01e-05,0.602,0.73,3
6880,2049,0.0625,0.0,0.624,0.29,7
2041,685,0.00769,0.00134,0.678,0.01,2
4490,1355,0.959,0.941,0.16,0.5,4
3259,726,0.00746,0.324,0.78,0.0,3
3985,1125,0.373,0.831,0.125,0.6,4
6805,2054,0.81,0.0193,0.622,0.39,7
2209,747,2.2e-05,0.218,0.832,0.0,2
2750,943,0.0116,0.000518,0.364,0.0,2
5643,1576,0.282,0.0,0.918,0.33,5
6019,1789,7.1e-05,0.945,0.0574,0.21,6
3361,755,0.0394,0.0,0.776,0.01,3
5076,1476,0.00339,4.14e-05,0.626,0.42,5
7568,2051,0.526,0.0173,0.488,0.21,7
1986,681,0.0021,0.00154,0.327,0.02,2
6277,1924,0.000365,0.00173,0.373,0.2,6
4121,1206,0.629,0.0114,0.189,0.56,4
808,48,0.953,0.0,0.291,0.48,0
1783,510,0.128,0.000897,0.819,0.17,1
2415,822,0.00204,0.00615,0.573,0.65,2
1967,672,0.772,0.00183,0.576,0.16,1
5682,1733,0.125,0.000122,0.457,0.43,5
7906,2293,0.764,0.0,0.639,0.0,8
527,203,0.597,0.0213,0.771,0.6,0
1039,333,0.325,0.000133,0.479,0.36,1
4908,1491,0.00318,0.00161,0.781,0.6900000000000001,5
892,124,0.938,0.0,0.16,0.4,0
1789,523,0.00707,0.713,0.91,0.16,1
8421,2288,0.0018,0.000306,0.557,0.6,8
312,129,0.809,0.886,0.498,0.3,0
4336,1146,0.994,0.602,0.168,0.53,4
1120,362,0.352,0.0473,0.858,0.0,1
4620,1394,0.651,0.883,0.376,0.52,4
2564,876,0.00132,0.000142,0.609,0.73,2
3076,690,0.00998,0.0,0.588,0.0,3
950,277,0.951,3.32e-05,0.33,0.26,0
1453,351,0.597,0.00149,0.535,0.21,1
5385,1461,0.0705,0.0,0.55,0.55,5
7156,2061,0.66,0.0,0.531,0.24,7
8364,2310,0.365,5.3e-06,0.796,0.74,8
2187,741,0.0338,6.24e-06,0.225,0.0,2
2064,704,0.018,0.0,0.856,0.0,2
6076,1793,1.23e-05,0.175,0.114,0.19,6
2580,843,9.33e-06,0.0,0.163,0.67,2
1773,614,0.102,0.84,0.403,0.36,1
3417,1060,0.000347,1.88e-06,0.533,0.0,3
6331,1946,0.00296,0.805,0.0449,0.39,6
4500,1227,0.995,0.938,0.431,0.56,4
492,90,0.917,0.0,0.269,0.44,0
5332,1452,0.107,0.0,0.688,0.66,5
2831,829,0.000105,0.0,0.579,0.45,2
4609,1391,0.949,0.846,0.0786,0.51,4
5759,1637,0.553,0.000169,0.461,0.62,5
8359,720,0.413,0.000104,0.505,0.63,8
4243,1134,0.963,0.809,0.172,0.55,4
741,0,0.0512,3.71e-06,0.527,0.49,0
3176,1046,3.81e-05,3.3e-05,0.288,0.03,3
8413,2367,0.14,0.8,0.232,0.5,8
7511,2128,0.467,0.0,0.671,0.21,7
6074,1851,0.00063,0.836,0.0955,0.19,6
2804,964,9.8e-06,0.119,0.227,0.0,2
7987,2303,0.83,1.1e-05,0.959,0.0,8
1050,354,0.868,0.000676,0.416,0.35,1
1920,458,0.377,2.37e-05,0.76,0.17,1
8258,104,0.324,5.5e-05,0.621,0.0,8
7517,2113,0.677,0.000298,0.596,0.22,7
2611,845,0.0248,0.00019,0.241,0.58,2
856,18,0.779,0.00021,0.202,0.56,0
6971,2055,0.774,0.000101,0.827,0.28,7
2595,731,0.0164,0.3,0.783,0.47,2
3478,775,0.518,0.000181,0.45,0.0,3
2006,688,0.00223,0.0,0.299,0.0,2
7862,2293,0.733,0.0,0.836,0.0,8
4029,1130,0.907,0.0721,0.0903,0.6,4
4501,1224,0.987,0.907,0.0897,0.53,4
130,61,0.0761,0.0,0.534,0.61,0
3324,677,0.515,9.26e-06,0.111,0.0,3
8241,2324,0.385,8.61e-05,0.734,0.71,8
3644,1037,0.13,0.000195,0.691,0.62,3
5478,1671,0.0765,0.0,0.795,0.52,5
2212,742,0.00281,0.0232,0.963,0.0,2
812,176,0.555,0.0,0.405,0.49,0
5417,1500,0.817,0.924,0.199,0.47,5
8288,2292,0.000359,0.00124,0.446,0.73,8
6134,1851,4.16e-06,0.92,0.0458,0.19,6
7044,2079,0.184,0.0001,0.517,0.25,7
7683,2203,0.73,6.05e-06,0.29,0.23,7
6395,1961,5.59e-05,0.879,0.35,0.17,6
3872,891,0.00229,0.0,0.493,0.0,3
4294,1287,0.00572,0.0,0.184,0.45,4
2137,710,0.508,0.00548,0.393,0.0,2
6571,1851,1.15e-05,0.663,0.0571,0.17,6
2633,902,0.674,2e-06,0.593,0.47,2
5656,1726,0.00624,0.0,0.692,0.52,5
4934,1498,0.546,6.53e-05,0.145,0.56,5
4740,1236,0.985,0.923,0.144,0.37,4
4790,1188,0.906,0.936,0.275,0.28,4
7101,2049,0.634,0.935,0.576,0.25,7
7774,2292,0.204,0.00716,0.595,0.01,8
4513,1248,0.669,0.08,0.494,0.27,4
3415,734,6.5e-05,0.0,0.684,0.0,3
5240,1601,0.049,0.0,0.525,0.55,5
4770,1214,0.282,0.848,0.0427,0.44,4
2627,848,0.0138,0.0,0.427,0.47,2
3051,1018,0.0686,0.00188,0.685,0.73,3
4747,1166,0.243,0.736,0.275,0.37,4
1631,578,0.0885,5.72e-05,0.963,0.18,1
5164,1477,0.000837,0.473,0.143,0.44,5
2727,937,0.000179,0.814,0.25,0.73,2
7765,2288,0.0807,0.0,0.273,0.79,8
7887,2293,0.733,0.0,0.836,0.0,8
6432,1880,0.00346,0.0627,0.0819,0.17,6
6161,1872,0.000325,0.0559,0.214,0.19,6
6119,1868,0.000139,0.0338,0.229,0.19,6
4913,1477,0.0798,0.886,0.452,0.53,5
129,61,0.0758,3.53e-05,0.431,0.61,0
6333,1806,9.83e-06,0.0792,0.424,0.08,6
5796,1632,0.45,8.15e-05,0.668,0.32,5
7869,2293,0.764,0.0,0.639,0.0,8
5408,1476,0.166,0.00025,0.464,0.37,5
1399,498,0.0318,0.000998,0.748,0.2,1
8238,2401,0.634,2.67e-05,0.227,0.7000000000000001,8
4409,1300,0.993,0.91,0.232,0.56,4
4320,1197,0.539,0.922,0.0304,0.5,4
8094,2332,0.201,0.0553,0.69,0.0,8
5715,1477,0.188,0.188,0.0379,0.38,5
1111,334,0.608,0.052,0.661,0.35,1
5448,1456,0.000709,0.0,0.509,0.52,5
1691,359,0.205,0.000121,0.654,0.18,1
6969,2054,0.544,0.012,0.917,0.27,7
3223,710,0.194,4.09e-06,0.73,0.0,3
407,170,0.887,0.0,0.398,0.53,0
6849,2047,0.564,7.6e-05,0.779,0.3,7
7466,2053,0.664,0.947,0.988,0.21,7
5574,1649,0.0259,0.0,0.262,0.54,5
8460,2314,0.0208,5.75e-06,0.4,0.61,8
4318,1199,0.969,0.747,0.174,0.52,4
5886,1814,1.87e-06,0.703,0.139,0.25,6
64,31,0.772,0.0,0.285,0.62,0
5182,1529,0.756,0.843,0.0664,0.5700000000000001,5
3812,827,0.000373,0.0172,0.273,0.5,3
6534,1988,1.72e-06,0.38,0.0399,0.17,6
2197,743,0.00131,1.2e-06,0.715,0.0,2
3868,883,0.542,2.5e-06,0.187,0.02,3
1260,341,0.432,0.0,0.839,0.25,1
679,144,0.674,4.65e-06,0.282,0.28,0
7052,2140,0.855,0.000444,0.718,0.25,7
3103,678,0.0139,8.85e-05,0.462,0.71,3
7405,2139,0.664,1.37e-05,0.751,0.22,7
7389,2225,0.824,9.69e-05,0.193,0.22,7
1955,671,0.0559,0.881,0.589,0.17,1
7923,2296,0.897,0.0,0.508,0.01,8
6146,1779,5.94e-05,0.801,0.139,0.39,6
5798,1770,2.45e-05,0.0135,0.126,0.58,6
4732,1171,0.972,0.902,0.106,0.42,4
8488,2504,0.135,0.0,0.651,0.34,8
6459,1807,3.87e-06,0.000957,0.152,0.18,6
2998,1021,0.000237,0.000301,0.194,0.0,3
6382,1809,3.03e-06,0.914,0.2,0.44,6
8072,764,0.222,0.000283,0.564,0.59,8
7429,2073,0.679,0.45,0.914,0.22,7
3853,1109,0.765,0.00104,0.859,0.34,3
4745,1167,0.89,0.921,0.221,0.17,4
3392,741,0.229,0.0,0.3,0.75,3
3830,808,0.33,1.29e-05,0.334,0.0,3
780,206,0.696,0.0,0.827,0.28,0
5725,1556,0.727,0.156,0.301,0.47,5
732,206,0.259,0.00887,0.307,0.28,0
4119,1167,0.803,0.168,0.0474,0.27,4
8136,2353,0.491,0.0234,0.318,0.0,8
1627,482,0.281,0.0,0.877,0.18,1
5776,1457,0.00304,0.893,0.0542,0.45,5
7204,2074,0.681,0.000226,0.802,0.24,7
6966,2047,0.457,0.0,0.725,0.26,7
5162,1457,0.00486,2.75e-05,0.543,0.54,5
443,175,0.876,0.0,0.35,0.0,0
2925,1007,0.0331,0.0,0.483,0.44,2
4449,1345,0.0954,0.0,0.237,0.47,4
4583,1185,0.0398,0.881,0.315,0.54,4
6636,1808,2.28e-05,0.702,0.273,0.17,6
6093,1887,0.00158,0.263,0.158,0.2,6
3921,808,0.173,0.0,0.537,0.48,3
5294,1490,0.00677,0.0258,0.364,0.52,5
8327,2441,0.00749,0.00102,0.595,0.37,8
8036,766,0.262,0.00679,0.651,0.0,8
4880,1476,0.0362,0.0,0.858,0.01,5
7452,2131,0.224,1.14e-06,0.901,0.22,7
3984,1125,0.483,0.0303,0.125,0.61,4
2317,776,0.157,4.28e-06,0.11,0.4,2
7696,2225,0.641,0.000273,0.65,0.2,7
4901,1489,0.00143,0.966,0.352,0.62,5
3009,1024,0.0128,0.00107,0.199,0.0,3
754,263,0.706,3.59e-05,0.785,0.5700000000000001,0
7380,2044,0.718,0.0,0.0845,0.22,7
4570,1167,0.229,0.82,0.15,0.18,4
